,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,price,year,model_cat,details_cat,make_cat
7142,67855,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,23,34,17990,2012,40,276,13
7143,66018,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,20,27,17990,2012,405,422,14
7144,65444,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,29,37,18590,2014,214,31,39
7145,55345,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26,34,16990,2012,102,383,38
7146,66862,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,26,33,20990,2014,326,563,28
7147,84283,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,25,32,18590,2014,77,690,24
7148,84718,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27,38,15990,2014,43,70,28
7149,69144,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,24,35,16990,2013,368,422,14
7150,68460,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,25,35,18990,2014,83,547,38
7151,76065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,34,15590,2014,214,29,39
7152,78393,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28,39,16990,2013,92,404,13
7153,103555,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,26,34,17990,2014,40,629,13
7154,98151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,35,15990,2013,77,629,24
7155,69260,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,24,32,17590,2014,226,89,35
7156,56981,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27,36,20590,2014,211,62,35
7157,35883,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27,34,14990,2014,22,473,9
7158,58296,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,20,30,24990,2014,18,169,3
7159,11071,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,23,36,19990,2014,164,547,10
7160,35245,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20990,2014,453,520,3
7161,98308,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,19,26,15990,2013,251,605,28
7162,75865,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,26,17990,2014,377,404,18
